RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1714,1714,2020-09-18 23:03:56.0122819,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,7596,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1715,1715,2020-09-18 23:03:56.0125332,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,7596,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""6560""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:03:08.1627579""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1716,1716,2020-09-18 23:04:09.4546582,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,7608,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1717,1717,2020-09-18 23:04:09.4549535,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,7608,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1718,1718,2020-09-18 23:04:09.4552111,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,7608,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1719,1719,2020-09-18 23:04:09.4640575,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,7608,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1720,1720,2020-09-18 23:04:09.4643753,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,7608,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1721,1721,2020-09-18 23:04:09.4646512,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,7608,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1722,1722,2020-09-18 23:04:12.9732970,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,744,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1723,1723,2020-09-18 23:04:12.9735133,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,744,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1724,1724,2020-09-18 23:04:12.9737015,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,744,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1725,1725,2020-09-18 23:04:12.9854522,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,744,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1726,1726,2020-09-18 23:04:12.9857673,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,744,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1727,1727,2020-09-18 23:04:12.9860478,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,744,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_bing.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1728,1728,2020-09-18 23:04:13.5325515,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1729,1729,2020-09-18 23:04:13.5327647,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1730,1730,2020-09-18 23:04:13.5329655,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1731,1731,2020-09-18 23:04:13.5588476,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1732,1732,2020-09-18 23:04:13.5590558,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1733,1733,2020-09-18 23:04:13.5592587,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""8804""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:08.9914421""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1734,1734,2020-09-18 23:04:31.5700413,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""3676""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:31.1363603""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1735,1735,2020-09-18 23:04:31.5705508,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1736,1736,2020-09-18 23:04:31.5708363,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""3676""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:31.1363603""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1737,1737,2020-09-18 23:04:31.5849422,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""3676""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:31.1363603""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""KeyFilePath""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1738,1738,2020-09-18 23:04:31.5851528,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1739,1739,2020-09-18 23:04:31.5853830,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,652,716,DESKTOP-SDN1RPT.C137.local,19,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2232410529-1445159330-2725690660-1108""},{""@Name"":""SubjectUserName"",""#text"":""mortysmith""},{""@Name"":""SubjectDomainName"",""#text"":""C137""},{""@Name"":""SubjectLogonId"",""#text"":""0x5F667""},{""@Name"":""ClientProcessId"",""#text"":""3676""},{""@Name"":""ClientCreationTime"",""#text"":""2020-09-18 23:04:31.1363603""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""ECDSA_P256""},{""@Name"":""KeyName"",""#text"":""TB_2_msn.com""},{""@Name"":""KeyType"",""#text"":""%%2500""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
