RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1098,1098,2016-06-21 10:40:34.7741909,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-19""},{""@Name"":""SubjectUserName"",""#text"":""LOCAL SERVICE""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E5""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""RSA""},{""@Name"":""KeyName"",""#text"":""e88023d6-5817-4baf-adba-50dedef4b51c""},{""@Name"":""KeyType"",""#text"":""%%2499""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1099,1099,2016-06-21 10:40:35.3435404,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,652,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Administrator,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1100,1100,2016-06-21 10:40:35.3444395,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,652,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Guest,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1101,1101,2016-06-21 10:40:35.3444395,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,652,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\HomeGroupUser$,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1102,1102,2016-06-21 10:40:35.3519978,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,912,4orensics,9,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""4ORENSICS$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""UNKNOWN""},{""@Name"":""KeyName"",""#text"":""{5792FEC4-E7E9-4143-BE55-B4545BB0AFE7}""},{""@Name"":""KeyType"",""#text"":""%%2499""},{""@Name"":""KeyFilePath"",""#text"":""C:\\ProgramData\\Microsoft\\Crypto\\Keys\\4417d2ec10b335a1c00e99ec3f632bbb_d9c2a8ce-f7d7-45e5-b8e6-d5bc43da1b57""},{""@Name"":""Operation"",""#text"":""%%2458""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1103,1103,2016-06-21 10:40:35.3529965,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,912,4orensics,9,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""4ORENSICS$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""RSA""},{""@Name"":""KeyName"",""#text"":""{5792FEC4-E7E9-4143-BE55-B4545BB0AFE7}""},{""@Name"":""KeyType"",""#text"":""%%2499""},{""@Name"":""Operation"",""#text"":""%%2480""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
1104,1104,2016-06-21 10:40:35.3669765,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,3792,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Administrator,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1105,1105,2016-06-21 10:40:35.3677074,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,3792,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Guest,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1106,1106,2016-06-21 10:40:35.3686839,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,3792,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\HomeGroupUser$,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1107,1107,2016-06-21 10:40:35.3725717,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,3792,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Administrator,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1108,1108,2016-06-21 10:40:35.3737149,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,3792,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Guest,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1109,1109,2016-06-21 10:40:35.3737149,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,3792,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\HomeGroupUser$,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1110,1110,2016-06-21 10:40:35.3876235,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Administrator,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1111,1111,2016-06-21 10:40:35.3885727,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Guest,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1112,1112,2016-06-21 10:40:35.3895216,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\HomeGroupUser$,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1113,1113,2016-06-21 10:40:35.3934571,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Administrator,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1114,1114,2016-06-21 10:40:35.3934571,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Guest,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1115,1115,2016-06-21 10:40:35.3946349,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\HomeGroupUser$,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1116,1116,2016-06-21 10:40:35.3974627,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Administrator,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1117,1117,2016-06-21 10:40:35.3984469,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Guest,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1118,1118,2016-06-21 10:40:35.3984469,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\HomeGroupUser$,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1119,1119,2016-06-21 10:40:35.4026367,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Administrator,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1120,1120,2016-06-21 10:40:35.4035784,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Guest,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1121,1121,2016-06-21 10:40:35.4045205,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\HomeGroupUser$,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1122,1122,2016-06-21 10:40:35.8727084,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Administrator,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1123,1123,2016-06-21 10:40:35.8727084,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Administrator,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1124,1124,2016-06-21 10:40:35.8738944,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Guest,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1125,1125,2016-06-21 10:40:35.8738944,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\Guest,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1126,1126,2016-06-21 10:40:35.8749546,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\HomeGroupUser$,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
1127,1127,2016-06-21 10:40:35.8754139,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,552,2620,4orensics,9,,An attempt was made to query the existence of a blank password for an account,4orensics\Hunter (S-1-5-21-2489440558-2754304563-710705792-1001),,Target: 4orensics\HomeGroupUser$,SubjectLogonId: 0x28D50,Workstation: 4ORENSICS,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1001""},{""@Name"":""SubjectUserName"",""#text"":""Hunter""},{""@Name"":""SubjectDomainName"",""#text"":""4orensics""},{""@Name"":""SubjectLogonId"",""#text"":""0x28D50""},{""@Name"":""Workstation"",""#text"":""4ORENSICS""},{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
