Offset(P)            #Ptr   #Hnd Access Name
0x0000000009ab9260      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\seclogon.dll
0x0000000009ab9480      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\srsvc.dll
0x0000000009ab9738      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\trkwks.dll
0x0000000009ab9988      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\regsvc.dll
0x0000000009ab9bb0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\psbase.dll
0x0000000009ab9d80      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\pstorsvc.dll
0x0000000009ab9f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winipsec.dll
0x0000000009aba028      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009aba218      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\oakley.dll
0x0000000009aba468      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ipsecsvc.dll
0x0000000009aba6c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wzcsapi.dll
0x0000000009aba8e8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netman.dll
0x0000000009ababa8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netmsg.dll
0x0000000009abadb0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\srvsvc.dll
0x0000000009abb028      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\LocalService\Local Settings\History\History.IE5\index.dat
0x0000000009abb158      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\pchealth\helpctr\binaries\pchsvc.dll
0x0000000009abb380      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ersvc.dll
0x0000000009abb5b0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dmserver.dll
0x0000000009abb7d0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\certcli.dll
0x0000000009abba00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cryptsvc.dll
0x0000000009abbd30      1      0 RW-rw- \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Recent\Secret.lnk
0x0000000009abc028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\stobject.dll
0x0000000009abc288      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\LocalService\Cookies\index.dat
0x0000000009abc5d0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009abc668      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\LocalService\Local Settings\Temporary Internet Files\Content.IE5\index.dat
0x0000000009abc880      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\webclnt.dll
0x0000000009abcad8      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\logon.scr
0x0000000009abce30      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\batmeter.dll
0x0000000009abd2a0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\webcheck.dll
0x0000000009abd500      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Media\Windows XP Start.wav
0x0000000009abd6f8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\davclnt.dll
0x0000000009abd920      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netrap.dll
0x0000000009abdb40      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netui1.dll
0x0000000009abdd80      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netui0.dll
0x0000000009abdf90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntlanman.dll
0x0000000009abe1d0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drprov.dll
0x0000000009abe3e8      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Local Settings\History\History.IE5\MSHist012023021320230214\index.dat
0x0000000009abe618      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Local Settings\History\History.IE5\MSHist012023021320230214\index.dat
0x0000000009abe810      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\inetcpl.cpl
0x0000000009abea20      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\times.ttf
0x0000000009abec70      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\imm32.dll
0x0000000009abee88      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\MSCTF.dll
0x0000000009ac1028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\mpr.dll
0x0000000009ac1138      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\MSIMTF.dll
0x0000000009ac1368      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msls31.dll
0x0000000009ac1658      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Internet Explorer\IEXPLORE.EXE
0x0000000009ac1c28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\mlang.dll
0x0000000009ac1d88      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ac1f28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shdoclc.dll
0x0000000009ac2028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\framd.ttf
0x0000000009ac21c8      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Local Settings\History\History.IE5\index.dat
0x0000000009ac2528      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ac25c0      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Cookies\index.dat
0x0000000009ac27e0      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Local Settings\Temporary Internet Files\Content.IE5\index.dat
0x0000000009ac2b68      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ac2c00      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\shdocvw.dll
0x0000000009ac2df8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\browselc.dll
0x0000000009ac3028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shlwapi.dll
0x0000000009ac3630      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\xpob2res.dll
0x0000000009ac3888      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.GdiPlus_6595b64144ccf1df_1.0.2600.5512_x-ww_dfb54e0c\GdiPlus.dll
0x0000000009ac3998      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msvcrt.dll
0x0000000009ac3b00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wsock32.dll
0x0000000009ac3d20      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\eappprxy.dll
0x0000000009ac3f28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\eappcfg.dll
0x0000000009ac4280      2      1 R--rw- \Device\HarddiskVolume1\WINDOWS\Fonts
0x0000000009ac4318      2      1 R--rw- \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\web server extensions\40\bin
0x0000000009ac44c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\onex.dll
0x0000000009ac46f0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dot3dlg.dll
0x0000000009ac4908      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\credui.dll
0x0000000009ac4e90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ac5170      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\midimap.dll
0x0000000009ac5390      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msacm32.drv
0x0000000009ac57b0      1      1 R--rw- \Device\HarddiskVolume1\Documents and Settings\CyberDefenders
0x0000000009ac59a8      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Recent\Desktop.ini
0x0000000009ac5d40      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ac5dd8      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu
0x0000000009ac5f90      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Documents\My Pictures\Desktop.ini
0x0000000009ac6190      2      1 ------ \Device\NTPNP_PCI0006\Topology
0x0000000009ac6590      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ac66d0      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\Media\Windows XP Startup.wav
0x0000000009ac7528      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wdmaud.drv
0x0000000009ac7758      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\desktop.ini
0x0000000009ac7988      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\verclsid.exe
0x0000000009ac7cf8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ac7d90      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Application Data\Microsoft\User Account Pictures\CyberDefenders.bmp
0x0000000009ac7f90      1      1 R--rw- \Device\HarddiskVolume1\Documents and Settings\CyberDefenders
0x0000000009ac8028      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\winmine.exe
0x0000000009ac81f8      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\spider.exe
0x0000000009ac83f0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Spider Solitaire.lnk
0x0000000009ac8618      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\NetHood
0x0000000009ac8948      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ac89e0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Solitaire.lnk
0x0000000009ac8c08      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Windows NT\Pinball\PINBALL.EXE
0x0000000009ac8e00      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Pinball.lnk
0x0000000009ac91e8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Minesweeper.lnk
0x0000000009ac9418      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
0x0000000009ac9610      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Internet Spades.lnk
0x0000000009ac9840      1      0 R--rw- \Device\HarddiskVolume1\Program Files\MSN Gaming Zone\Windows\Rvsezm.exe
0x0000000009ac9a38      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Internet Reversi.lnk
0x0000000009ac9c68      1      0 R--rw- \Device\HarddiskVolume1\Program Files\MSN Gaming Zone\Windows\hrtzzm.exe
0x0000000009ac9e60      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Internet Hearts.lnk
0x0000000009aca0a0      2      1 ------ \Device\NamedPipe\PIPE_EVENTROOT\CIMV2SCM EVENT PROVIDER
0x0000000009aca3d0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009aca468      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Internet Checkers.lnk
0x0000000009aca698      1      0 R--rw- \Device\HarddiskVolume1\Program Files\MSN Gaming Zone\Windows\bckgzm.exe
0x0000000009aca890      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Internet Backgammon.lnk
0x0000000009acaac0      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mshearts.exe
0x0000000009acacb8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Hearts.lnk
0x0000000009acaed8      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\freecell.exe
0x0000000009acb0d8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Freecell.lnk
0x0000000009acb2e8      3      1 R--r-- \Device\HarddiskVolume1\Program Files\Messenger\msmsgs.exe
0x0000000009acb4e0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Services.lnk
0x0000000009acb6e8      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\sysmon.ocx
0x0000000009acb8e0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Performance.lnk
0x0000000009acbaf8      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\wsecedit.dll
0x0000000009acbcf0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Local Security Policy.lnk
0x0000000009acbf00      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\els.dll
0x0000000009acc128      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Event Viewer.lnk
0x0000000009acc340      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\odbcad32.exe
0x0000000009acc538      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Data Sources (ODBC).lnk
0x0000000009acc740      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mycomput.dll
0x0000000009acc938      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\comres.dll
0x0000000009accb30      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Component Services.lnk
0x0000000009accd58      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\VBoxTray.exe
0x0000000009accf28      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\System Tools\System Restore.lnk
0x0000000009acd1a0      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\MSInfo\msinfo32.exe
0x0000000009acd398      3      1 ------ \Device\NamedPipe\net\NtControlPipe9
0x0000000009acd590      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\System Tools\Security Center.lnk
0x0000000009acd7c0      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mstask.dll
0x0000000009acdaf0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009acdb88      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\System Tools\Scheduled Tasks.lnk
0x0000000009acddc0      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\usmt\migwiz.exe
0x0000000009acdf90      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\xpsp1res.dll
0x0000000009ace028      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\System Tools\Backup.lnk
0x0000000009ace410      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\System Tools\Disk Defragmenter.lnk
0x0000000009ace640      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\cleanmgr.exe
0x0000000009ace838      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\System Tools\Disk Cleanup.lnk
0x0000000009acea60      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\charmap.exe
0x0000000009acec58      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\System Tools\Character Map.lnk
0x0000000009acee98      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\ntbackup.exe
0x0000000009acf260      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000009acf458      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Entertainment\Volume Control.lnk
0x0000000009acf680      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\sndrec32.exe
0x0000000009acf878      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\xpsp2res.dll
0x0000000009acfa70      1      1 ------ \Device\NamedPipe\net\NtControlPipe9
0x0000000009acfc68      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Communications\New Connection Wizard.lnk
0x0000000009acfe98      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\hnetwiz.dll
0x0000000009ad00a0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Communications\Network Setup Wizard.lnk
0x0000000009ad0468      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\netshell.dll
0x0000000009ad0660      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Communications\Network Connections.lnk
0x0000000009ad0880      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Windows NT\hypertrm.exe
0x0000000009ad0a78      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Communications\HyperTerminal.lnk
0x0000000009ad0ca8      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\accwiz.exe
0x0000000009ad0ea0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Accessibility\Accessibility Wizard.lnk
0x0000000009ad13e8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\WordPad.lnk
0x0000000009ad1618      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mstsc.exe
0x0000000009ad1810      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Remote Desktop Connection.lnk
0x0000000009ad1a40      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mspaint.exe
0x0000000009ad1c38      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Paint.lnk
0x0000000009ad1e58      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\calc.exe
0x0000000009ad20b8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ad2150      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Calculator.lnk
0x0000000009ad2380      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Movie Maker\moviemk.exe
0x0000000009ad26b0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ad2748      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Windows Movie Maker.lnk
0x0000000009ad2d58      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mydocs.dll
0x0000000009ad2f28      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Windows Messenger.lnk
0x0000000009ad3028      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Oracle VM VirtualBox Guest Additions\Website.lnk
0x0000000009ad31c0      1      0 R--rw- \Device\HarddiskVolume1\Program Files\MSN\MSNCoreFiles\Install\msnms.ico
0x0000000009ad33b8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\MSN.lnk
0x0000000009ad35d8      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\wupdmgr.exe
0x0000000009ad37d0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Windows Update.lnk
0x0000000009ad39c8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Windows Catalog.lnk
0x0000000009ad3ad0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\gdi32.dll
0x0000000009ad3c38      2      1 ------ \Device\Afd\Endpoint
0x0000000009ad3e30      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Set Program Access and Defaults.lnk
0x0000000009ad4028      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Accessibility\Narrator.lnk
0x0000000009ad4248      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Oracle VM VirtualBox Guest Additions\Uninstall.lnk
0x0000000009ad4440      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Entertainment\Windows Media Player.lnk
0x0000000009ad4660      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\utilman.exe
0x0000000009ad4858      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Accessibility\Utility Manager.lnk
0x0000000009ad4a78      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\osk.exe
0x0000000009ad4c70      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Accessibility\On-Screen Keyboard.lnk
0x0000000009ad4e98      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\ipnathlp.dll
0x0000000009ad5260      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\magnify.exe
0x0000000009ad5458      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\moricons.dll
0x0000000009ad5650      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Windows Explorer.lnk
0x0000000009ad5b08      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\tourstart.exe
0x0000000009ad5d00      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Tour Windows XP.lnk
0x0000000009ad5f28      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mobsync.exe
0x0000000009ad6028      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Outlook Express\wab.exe
0x0000000009ad61b0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Synchronize.lnk
0x0000000009ad63d8      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\compatUI.dll
0x0000000009ad65d0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Program Compatibility Wizard.lnk
0x0000000009ad67f0      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Windows NT\Accessories\wordpad.exe
0x0000000009ad69e8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Notepad.lnk
0x0000000009ad6c10      2      1 ------ \Device\NamedPipe\PIPE_EVENTROOT\CIMV2SCM EVENT PROVIDER
0x0000000009ad6e08      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Command Prompt.lnk
0x0000000009ad7028      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\My Documents\desktop.ini
0x0000000009ad7380      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ad7418      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Address Book.lnk
0x0000000009ad7640      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
0x0000000009ad7838      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Windows Media Player.lnk
0x0000000009ad7a60      1      0 R--rw- \Device\HarddiskVolume1\Program Files\MSN Gaming Zone\Windows\shvlzm.exe
0x0000000009ad7d90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ad7e28      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Remote Assistance.lnk
0x0000000009ad8438      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ad84d0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Outlook Express.lnk
0x0000000009ad86a0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntshrui.dll
0x0000000009ad88e8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\linkinfo.dll
0x0000000009ad8e40      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ad8ed8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Internet Explorer.lnk
0x0000000009ad9218      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ad92b0      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\System Tools\desktop.ini
0x0000000009ad95e0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ad9678      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Entertainment\desktop.ini
0x0000000009ad9870      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Communications\desktop.ini
0x0000000009ad9a68      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Accessibility\desktop.ini
0x0000000009ad9d98      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ad9e30      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\My Documents\My Pictures\Desktop.ini
0x0000000009ada060      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ada0f8      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\desktop.ini
0x0000000009ada2f0      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\desktop.ini
0x0000000009ada4e8      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\WinSxS\Manifests\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83.Manifest
0x0000000009ada818      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009ada8b0      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Entertainment\desktop.ini
0x0000000009adaaa8      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Start Menu\Programs\Accessories\Accessibility\desktop.ini
0x0000000009adaca0      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\My Documents\My Music\Desktop.ini
0x0000000009adae98      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\rcimlby.exe
0x0000000009adb0b8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
0x0000000009adb2b0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000009adb4a8      2      1 ------ \Device\NamedPipe\PIPE_EVENTROOT\CIMV2SCM EVENT PROVIDER
0x0000000009adb6a0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\actxprxy.dll
