Offset(P)            #Ptr   #Hnd Access Name
0x000000003f39b3b0      1      1 ------ \Device\Afd\Endpoint
0x000000003f39b580      1      1 ------ \Device\Afd\Endpoint
0x000000003f39c1c0      1      1 ------ \Device\Afd\Endpoint
0x000000003f39cbe8      1      1 ------ \Device\Afd\Endpoint
0x000000003f39cdb8      1      1 ------ \Device\Afd\Endpoint
0x000000003f39e3b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f39f800      1      1 ------ \Device\Afd\Endpoint
0x000000003f39fdb8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a0038      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a04c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a0a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a1240      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a1410      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a19c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a1f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a2038      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a24c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a2a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a3038      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a3410      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a39c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a3a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a4300      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a48b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a51f0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a55e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a5b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a66f0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a6ca8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a6f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a7240      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a72f8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a74c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a7a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a8300      1      1 ------ \Device\Afd\Endpoint
0x000000003f3a83b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3aa038      1      1 ------ \Device\Afd\Endpoint
0x000000003f3aa4c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3aaa80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ab800      1      1 ------ \Device\Afd\Endpoint
0x000000003f3abdb8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ac1f0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ac5e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3acb98      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ad240      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ad2f8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ad4c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ada80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3af3b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b1410      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b19c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b1f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b2358      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b2410      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b25e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b2b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b4240      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b42f8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b44c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b4a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b5448      1      1 ------ \Device\Afd\Endpoint
0x000000003f3b5a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ba438      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\jscript9.dll
0x000000003f3ba7e8      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\tapi32.dll
0x000000003f3ba9d0      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sdclt.exe
0x000000003f3baca0      5      0 R--rwd \Device\HarddiskVolume1\Windows\Fonts\Gabriola.ttf
0x000000003f3bad58      1      1 ------ \Device\Afd\Endpoint
0x000000003f3baec8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3baf80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3bb038      1      1 ------ \Device\Afd\Endpoint
0x000000003f3bb140      1      1 ------ \Device\Afd\Endpoint
0x000000003f3bb9a8      8      0 R--rwd \Device\HarddiskVolume1\Windows\Fonts\browaui.ttf
0x000000003f3bbaa0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003f3bd5b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3bd9a8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3be248      1      1 ------ \Device\Afd\Endpoint
0x000000003f3be800      1      1 ------ \Device\Afd\Endpoint
0x000000003f3bedb8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3bf2f8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3bf3b0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3bf8b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c02a8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c0360      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c0800      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c0db8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c13b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c2800      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c2db8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c3198      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\oobe\winsetup.dll
0x000000003f3c36e0      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sc.exe
0x000000003f3c3a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c4038      3      0 RW-rwd \Device\HarddiskVolume1\$MapAttributeValue
0x000000003f3c43f8      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\OobeFldr.dll
0x000000003f3c4ba0      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mfpmp.exe
0x000000003f3c5800      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c5db8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c6278      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c6970      2      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.2.regtrans-ms
0x000000003f3c6a28      2      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.1.regtrans-ms
0x000000003f3c6ae0      2      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.0.regtrans-ms
0x000000003f3c6bd8      2      0 -W---- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\a894cdf6-ca7c-42c6-b272-8dc4283b60c5
0x000000003f3c6ca8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c7370      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c7a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c8300      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c88b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c9800      1      1 ------ \Device\Afd\Endpoint
0x000000003f3c9db8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ca298      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ca4c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3caa80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3cb2c0      3      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003f3cb378      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003f3cb430      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sdiagprv.dll
0x000000003f3cb910      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msdt.exe
0x000000003f3cb9c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3cbae0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3cbb98      1      1 ------ \Device\Afd\Endpoint
0x000000003f3cc210      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mssha.dll
0x000000003f3cc8e8      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\DFDWiz.exe
0x000000003f3cdd68      6      0 R--rwd \Device\HarddiskVolume1\Windows\assembly\GAC_32\System.Data\2.0.0.0__b77a5c561934e089\System.Data.dll
0x000000003f3cdf80      7      0 R--rwd \Device\HarddiskVolume1\Windows\assembly\GAC_32\System.Data\2.0.0.0__b77a5c561934e089\System.Data.dll
0x000000003f3ce038      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dxtmsft.dll
0x000000003f3ce558      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msdart.dll
0x000000003f3ce678      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\adsldp.dll
0x000000003f3ce958      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\C_1251.NLS
0x000000003f3cec90      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wpd_ci.dll
0x000000003f3cef80      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\vdmdbg.dll
0x000000003f3cf3c0      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\C_1253.NLS
0x000000003f3cf710      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\fthsvc.dll
0x000000003f3cfbc0      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\cttune.exe
0x000000003f3cff10      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\puiapi.dll
0x000000003f3d0290      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\spp.dll
0x000000003f3d0ab8      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\net.exe
0x000000003f3d0d90      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\C_1256.NLS
0x000000003f3d0f80      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\tzutil.exe
0x000000003f3d1360      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\C_1250.NLS
0x000000003f3d1b00      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\scrrun.dll
0x000000003f3d31f0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3d35e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3d3b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f3d4800      1      1 ------ \Device\Afd\Endpoint
0x000000003f3d4db8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3d5800      1      1 ------ \Device\Afd\Endpoint
0x000000003f3d5db8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3d6038      1      1 ------ \Device\Afd\Endpoint
0x000000003f3d6618      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003f3d67f8      2      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ci.dll
0x000000003f3d68b0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3d77f8      2      0 R--rwd \Device\HarddiskVolume1\Windows\System32\blbres.dll
0x000000003f3d7eb8      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\reg.exe
0x000000003f3d8470      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dsound.dll
0x000000003f3d8868      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ksproxy.ax
0x000000003f3d8ea8      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wsepno.dll
0x000000003f3d9220      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\WinSAT.exe
0x000000003f3d9770      1      1 ------ \Device\Afd\Endpoint
0x000000003f3d9828      1      1 ------ \Device\Afd\Endpoint
0x000000003f3d9d90      1      1 ------ \Device\Afd\Endpoint
0x000000003f3da540      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\pdhui.dll
0x000000003f3da5f8      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\nlhtml.dll
0x000000003f3da850      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wecapi.dll
0x000000003f3db910      3      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mfds.dll
0x000000003f3dbb98      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\VAN.dll
0x000000003f3dc1d8      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\adsnt.dll
0x000000003f3dc290      1      1 ------ \Device\Afd\Endpoint
0x000000003f3dc6c0      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dccw.exe
0x000000003f3dd2c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3dd478      2      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ddraw.dll
0x000000003f3dd628      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ddce8      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\C_1254.NLS
0x000000003f3de478      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ntprint.dll
0x000000003f3df570      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\xcopy.exe
0x000000003f3df908      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msimtf.dll
0x000000003f3e01f0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3e05e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f3e0b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f3e1a90      3      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msjet40.dll
0x000000003f3e3440      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\McxDriv.dll
0x000000003f3e3cf0      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\C_1255.NLS
0x000000003f3e3ea8      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mssphtb.dll
0x000000003f3e4f80      2      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mspaint.exe
0x000000003f3e5198      1      1 ------ \Device\Afd\Endpoint
0x000000003f3e7248      1      1 ------ \Device\Afd\Endpoint
0x000000003f3e8418      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\RelPost.exe
0x000000003f3ea968      1      1 ------ \Device\Afd\Endpoint
0x000000003f3eacb8      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\chtbrkr.dll
0x000000003f3eaf10      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\p2phost.exe
0x000000003f3ec248      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ed318      1      1 ------ \Device\Afd\Endpoint
0x000000003f3eecd8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ef280      1      1 ------ \Device\Afd\Endpoint
0x000000003f3f3280      1      1 ------ \Device\Afd\Endpoint
0x000000003f3f3d60      1      1 ------ \Device\Afd\Endpoint
0x000000003f3f4a78      1      1 ------ \Device\Afd\Endpoint
0x000000003f3f6240      1      1 ------ \Device\Afd\Endpoint
0x000000003f3f6410      1      1 ------ \Device\Afd\Endpoint
0x000000003f3f69c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3f6f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3f7860      1      1 ------ \Device\Afd\Endpoint
0x000000003f3f8198      1      1 ------ \Device\Afd\Endpoint
0x000000003f3f9498      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fa2a8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fa360      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fb388      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fb468      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fb520      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fd270      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fd328      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fd508      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fe2f8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fe4c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fea80      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ff410      1      1 ------ \Device\Afd\Endpoint
0x000000003f3ff9c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f3fff80      1      1 ------ \Device\Afd\Endpoint
0x000000003f4005e8      1      1 ------ \Device\Afd\Endpoint
0x000000003f401280      1      1 ------ \Device\Afd\Endpoint
0x000000003f401620      1      1 ------ \Device\Afd\Endpoint
0x000000003f402268      1      1 ------ \Device\Afd\Endpoint
0x000000003f4028f8      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wbemcomn.dll
0x000000003f402a30      1      1 ------ \Device\Afd\Endpoint
0x000000003f402d10      1      1 ------ \Device\Afd\Endpoint
0x000000003f402dc8      1      1 ------ \Device\Afd\Endpoint
0x000000003f403258      1      1 ------ \Device\Afd\Endpoint
0x000000003f4045e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f406268      1      1 ------ \Device\Afd\Endpoint
0x000000003f406320      1      1 ------ \Device\Afd\Endpoint
0x000000003f406d58      1      1 ------ \Device\Afd\Endpoint
0x000000003f406e10      1      1 ------ \Device\Afd\Endpoint
0x000000003f406ec8      1      1 ------ \Device\Afd\Endpoint
0x000000003f406f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f4074a0      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\WindowsCodecsExt.dll
0x000000003f407f80      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\CompatTelRunner.exe
0x000000003f4085e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f4095c0      1      1 ------ \Device\Afd\Endpoint
0x000000003f409b40      1      1 ------ \Device\Afd\Endpoint
0x000000003f40a918      1      1 ------ \Device\Afd\Endpoint
0x000000003f40aa88      1      1 ------ \Device\Afd\Endpoint
0x000000003f40ad60      1      1 ------ \Device\Afd\Endpoint
0x000000003f40b038      1      1 ------ \Device\Afd\Endpoint
0x000000003f40b4c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f40ba80      1      1 ------ \Device\Afd\Endpoint
0x000000003f40c1c0      1      1 ------ \Device\Afd\Endpoint
0x000000003f40c278      1      1 ------ \Device\Afd\Endpoint
0x000000003f40d180      1      1 ------ \Device\Afd\Endpoint
0x000000003f40d238      1      1 ------ \Device\Afd\Endpoint
0x000000003f40d6e8      1      1 ------ \Device\Afd\Endpoint
0x000000003f40e288      1      1 ------ \Device\Afd\Endpoint
0x000000003f40f5e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f4101d0      1      1 ------ \Device\Afd\Endpoint
0x000000003f410288      1      1 ------ \Device\Afd\Endpoint
0x000000003f410d50      1      1 ------ \Device\Afd\Endpoint
0x000000003f411038      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\DiagCpl.dll
0x000000003f411150      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\regsvr32.exe
0x000000003f411278      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\miguiresource.dll
0x000000003f411638      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dispci.dll
0x000000003f4118b0      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mfc42u.dll
0x000000003f411d00      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\jscript.dll
0x000000003f411e00      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\HelpPaneProxy.dll
0x000000003f411f80      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\PerfCenterCpl.ico
0x000000003f412240      1      1 ------ \Device\Afd\Endpoint
0x000000003f412410      1      1 ------ \Device\Afd\Endpoint
0x000000003f4129c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f412f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f4148b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f415380      1      1 ------ \Device\Afd\Endpoint
0x000000003f4169f0      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sud.dll
0x000000003f416aa8      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wdc.dll
0x000000003f416f80      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msimtf.dll
0x000000003f417148      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\EAPQEC.DLL
0x000000003f4173b0      2      0 R--rwd \Device\HarddiskVolume1\Windows\System32\msiexec.exe
0x000000003f417560      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\iscsicpl.exe
0x000000003f417a90      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\shgina.dll
0x000000003f418220      1      1 ------ \Device\Afd\Endpoint
0x000000003f418a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f418b38      1      1 ------ \Device\Afd\Endpoint
0x000000003f418bf0      1      1 ------ \Device\Afd\Endpoint
0x000000003f418ca8      1      1 ------ \Device\Afd\Endpoint
0x000000003f418d60      1      1 ------ \Device\Afd\Endpoint
0x000000003f418f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f419038      1      1 ------ \Device\Afd\Endpoint
0x000000003f419170      1      1 ------ \Device\Afd\Endpoint
0x000000003f419b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f41a318      1      1 ------ \Device\Afd\Endpoint
0x000000003f41ab48      1      1 ------ \Device\Afd\Endpoint
0x000000003f41ac10      1      1 ------ \Device\Afd\Endpoint
0x000000003f41ad60      1      1 ------ \Device\Afd\Endpoint
0x000000003f41b2c0      1      1 ------ \Device\Afd\Endpoint
0x000000003f41ba68      1      1 ------ \Device\Afd\Endpoint
0x000000003f41bb20      8      0 R----- \Device\HarddiskVolume1\Windows\Prefetch\WMIADAP.EXE-369DF1CD.pf
0x000000003f41c238      1      1 ------ \Device\Afd\Endpoint
0x000000003f41da28      1      1 ------ \Device\Afd\Endpoint
0x000000003f41dae0      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\comdlg32.dll.mui
0x000000003f41db98      1      1 ------ \Device\Afd\Endpoint
0x000000003f41f360      1      1 ------ \Device\Afd\Endpoint
0x000000003f41ff80      1      1 ------ \Device\Afd\Endpoint
0x000000003f420208      1      1 ------ \Device\Afd\Endpoint
0x000000003f420a68      1      1 ------ \Device\Afd\Endpoint
0x000000003f420d60      1      1 ------ \Device\Afd\Endpoint
0x000000003f421380      3      0 R--rwd \Device\HarddiskVolume1\Windows\System32\adsldpc.dll
0x000000003f4217b0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003f421868      8      0 R--rwd \Device\HarddiskVolume1\Windows\Web\Wallpaper\Scenes\Desktop.ini
0x000000003f421a28      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\iedkcs32.dll
0x000000003f421c80      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\FirewallControlPanel.dll
0x000000003f421e00      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\PhotoMetadataHandler.dll
0x000000003f421eb8      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sti_ci.dll
0x000000003f423290      1      1 ------ \Device\Afd\Endpoint
0x000000003f423348      1      1 ------ \Device\Afd\Endpoint
0x000000003f4249c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f424a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f424b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f425300      1      1 ------ \Device\Afd\Endpoint
0x000000003f4264e8      1      1 ------ \Device\Afd\Endpoint
0x000000003f4265d8      1      1 ------ \Device\Afd\Endpoint
0x000000003f426690      1      1 ------ \Device\Afd\Endpoint
0x000000003f4267f8      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wbem\WMIADAP.exe
0x000000003f426a90      1      1 ------ \Device\Afd\Endpoint
0x000000003f427580      1      1 ------ \Device\Afd\Endpoint
0x000000003f428038      1      1 ------ \Device\Afd\Endpoint
0x000000003f428150      1      1 ------ \Device\Afd\Endpoint
0x000000003f428208      1      1 ------ \Device\Afd\Endpoint
0x000000003f4282c0      1      1 ------ \Device\Afd\Endpoint
0x000000003f4289d0      1      1 ------ \Device\Afd\Endpoint
0x000000003f428ab0      1      1 ------ \Device\Afd\Endpoint
0x000000003f428e48      1      1 ------ \Device\Afd\Endpoint
0x000000003f4293d0      1      1 ------ \Device\Afd\Endpoint
0x000000003f4295d0      1      1 ------ \Device\Afd\Endpoint
0x000000003f42a210      1      1 ------ \Device\Afd\Endpoint
0x000000003f42a6b0      1      1 ------ \Device\Afd\Endpoint
0x000000003f42c248      1      1 ------ \Device\Afd\Endpoint
0x000000003f42c300      1      1 ------ \Device\Afd\Endpoint
0x000000003f42c4e8      1      1 ------ \Device\Afd\Endpoint
0x000000003f42ccb0      1      1 ------ \Device\Afd\Endpoint
0x000000003f42d298      1      1 ------ \Device\Afd\Endpoint
0x000000003f42d4a0      1      1 ------ \Device\Afd\Endpoint
0x000000003f42d6f8      1      1 ------ \Device\Afd\Endpoint
0x000000003f42dc98      1      1 ------ \Device\Afd\Endpoint
0x000000003f42dd50      1      1 ------ \Device\Afd\Endpoint
0x000000003f42e258      1      1 ------ \Device\Afd\Endpoint
0x000000003f42e428      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wbem\WMIADAP.exe
0x000000003f42e648      1      1 ------ \Device\Afd\Endpoint
0x000000003f42ed00      1      1 ------ \Device\Afd\Endpoint
0x000000003f42ee10      1      1 ------ \Device\Afd\Endpoint
0x000000003f42eec8      1      1 ------ \Device\Afd\Endpoint
0x000000003f42ef80      1      1 ------ \Device\Afd\Endpoint
0x000000003f42f340      1      1 ------ \Device\Afd\Endpoint
0x000000003f42f420      1      1 ------ \Device\Afd\Endpoint
0x000000003f42fa88      1      1 ------ \Device\Afd\Endpoint
0x000000003f42fd60      1      1 ------ \Device\Afd\Endpoint
0x000000003f42fe48      1      1 ------ \Device\Afd\Endpoint
0x000000003f430248      1      1 ------ \Device\Afd\Endpoint
0x000000003f430300      1      1 ------ \Device\Afd\Endpoint
0x000000003f430580      1      1 ------ \Device\Afd\Endpoint
0x000000003f4313c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f431480      1      1 ------ \Device\Afd\Endpoint
0x000000003f431a90      1      1 ------ \Device\Afd\Endpoint
0x000000003f434ad8      1      1 ------ \Device\Afd\Endpoint
0x000000003f4355f0      1      1 ------ \Device\Afd\Endpoint
0x000000003f436288      1      1 ------ \Device\Afd\Endpoint
0x000000003f436a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f4371d0      1      1 ------ \Device\Afd\Endpoint
0x000000003f437288      1      1 ------ \Device\Afd\Endpoint
0x000000003f437380      1      1 ------ \Device\Afd\Endpoint
0x000000003f438038      1      1 ------ \Device\Afd\Endpoint
0x000000003f438120      1      1 ------ \Device\Afd\Endpoint
0x000000003f4381d8      1      1 ------ \Device\Afd\Endpoint
0x000000003f438290      1      1 ------ \Device\Afd\Endpoint
0x000000003f4391a8      1      1 ------ \Device\Afd\Endpoint
0x000000003f439530      1      1 ------ \Device\Afd\Endpoint
0x000000003f4395e8      1      1 ------ \Device\Afd\Endpoint
0x000000003f439890      1      1 ------ \Device\Afd\Endpoint
0x000000003f439bd0      1      1 ------ \Device\Afd\Endpoint
0x000000003f439c88      1      1 ------ \Device\Afd\Endpoint
0x000000003f439d60      1      1 ------ \Device\Afd\Endpoint
0x000000003f43a038      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\d3d8thk.dll
